-0.07605556,0.3841194,-1.083021
42.07401,42.0089,89.90279
0.14282,0.2636024,-1.01687
77.17071,281.6089,268.7513
-0.01948036,0.135001,-1.040239
61.4121,61.15146,89.70283
0.1739781,0.1158109,-1.025142
71.97881,288.4526,270.4542
0.2206294,0.2429151,-1.047245
61.41207,298.3267,269.7029
0.1527009,0.388706,-1.01927
74.58266,285.4174,270.0001
0.04292682,0.3338451,-1.018789
74.58218,75.07631,90.51198
-0.04451247,0.2411793,-1.056418
56.01299,56.22593,90.25651
0.06420433,0.1911541,-1.015847
84.88178,86.39342,91.51592
0.04055758,0.4399618,-1.01918
74.58218,75.07631,90.51198
