-0.01335957,0.4036585,-1.037663
61.4121,61.15146,89.70283
0.121041,0.353844,-1.013887
87.39226,275.627,273.0258
0.05354012,0.301665,-1.01654
84.88178,86.39342,91.51592
-0.05605258,0.22705,-1.064241
56.01299,56.22593,90.25651
0.07719323,0.1984019,-1.014666
84.88178,86.39342,91.51592
0.1987714,0.1696629,-1.035541
61.41207,298.3267,269.7029
0.2055052,0.2628122,-1.038947
61.41207,298.3267,269.7029
0.2191558,0.3775778,-1.046062
61.41207,298.3267,269.7029
0.113911,0.4522676,-1.0138
87.39226,275.627,273.0258
0.006020151,0.4593218,-1.028719
71.84677,72.26505,90.43967
-0.03063361,0.2870192,-1.046923
56.01299,56.22593,90.25651
-0.00604786,0.1566302,-1.033438
71.84677,72.26505,90.43967
