0.234507,0.3124366,-1.055951
56.01295,304.1995,270.2565
0.04522509,0.3111232,-1.018211
74.58218,75.07631,90.51198
0.1064509,0.1450427,-1.013224
87.46294,87.4628,89.99981
0.1038699,0.465013,-1.013373
87.39226,275.627,273.0258
-0.02226294,0.4208294,-1.042563
61.4121,61.15146,89.70283
-0.07683215,0.3099893,-1.083742
42.07401,42.0089,89.90279
-0.1175088,0.3839477,-1.146437
21.50716,21.50745,90.00079
0.2814493,0.3891599,-1.102022
39.21592,320.7841,270
0.2421159,0.4946156,-1.06163
56.01295,304.1995,270.2565
-0.05827779,0.1196749,-1.066065
56.01299,56.22593,90.25651
0.2619817,0.1486593,-1.079975
42.07384,317.7972,269.8077
